Month,Day,Hour,Wind Speed,Temperature,Radiation
3,12,13,1.048,32.821,451.549
3,12,14,1.332,32.540,414.136
3,12,15,1.630,33.057,494.911
3,12,16,4.428,28.927,98.682
3,12,17,2.871,28.156,29.708
3,13,7,1.885,26.200,191.291
3,13,8,2.507,28.531,461.064
3,13,9,2.120,30.015,743.649
3,13,10,2.265,31.133,882.593
3,13,11,2.085,32.270,1001.643
3,13,12,2.574,33.237,958.211
3,13,13,2.047,34.175,841.552
3,13,14,1.997,35.028,882.352
3,13,15,4.693,32.247,375.712
3,13,16,3.882,30.693,248.511
3,13,17,3.420,30.789,108.875
3,14,7,0.895,26.110,131.069
3,14,8,1.996,27.975,440.225
3,14,9,2.159,29.666,681.905
3,14,10,2.056,30.958,903.723
3,14,11,2.974,31.683,844.493
3,14,12,2.584,32.636,1043.547
3,14,13,2.588,33.215,883.043
3,14,14,5.141,31.047,423.617
3,14,15,4.410,29.145,262.916
3,14,16,4.337,30.888,297.517
3,14,17,4.105,30.592,124.618
3,15,7,1.965,25.930,170.767
3,15,8,2.337,27.411,311.353
3,15,9,2.193,28.744,442.947
3,15,10,2.429,29.968,498.991
3,15,11,1.933,30.981,453.792
3,15,12,3.696,29.711,213.819
3,15,13,2.557,27.700,195.984
3,15,14,1.023,29.747,154.576
3,15,15,1.811,28.923,109.959
3,15,16,2.130,27.008,105.750
3,15,17,2.327,27.535,92.275
3,16,7,0.548,25.405,180.147
3,16,8,1.368,27.438,440.404
3,16,9,1.687,28.879,501.618
3,16,10,1.717,29.875,489.610
3,16,11,2.326,30.781,824.956
3,16,12,2.370,31.536,810.407
3,16,13,2.213,32.354,795.509
3,16,14,2.857,31.714,565.423
3,16,15,1.178,29.479,344.590
3,16,16,1.249,32.060,289.672
3,16,17,2.657,31.406,173.973
3,17,7,0.209,25.146,173.429
3,17,8,0.869,26.740,301.425
3,17,9,1.069,28.622,567.853
3,17,10,1.403,29.771,552.724
3,17,11,1.755,31.042,772.957
3,17,12,1.913,32.270,944.847
3,17,13,2.201,33.266,964.958
3,17,14,1.968,33.920,740.329
3,17,15,2.149,34.623,609.737
3,17,16,2.300,34.807,370.545
3,17,17,2.790,34.064,134.743
3,18,7,1.159,26.314,198.541
3,18,8,2.355,28.131,409.291
3,18,9,2.847,29.552,652.439
3,18,10,2.261,31.097,828.085
3,18,11,1.928,32.128,941.531
3,18,12,1.901,33.333,968.510
3,18,13,2.120,34.369,898.755
3,18,14,1.742,35.170,788.949
3,18,15,2.270,35.288,585.282
3,18,16,3.739,34.552,327.903
3,18,17,4.432,32.257,119.392
3,19,7,1.104,26.329,172.821
3,19,8,2.266,28.684,414.750
3,19,9,1.822,30.502,650.000
3,19,10,1.965,32.184,836.827
3,19,11,1.891,33.433,943.098
3,19,12,1.658,34.611,969.620
3,19,13,2.056,35.690,913.164
3,19,14,2.644,35.980,796.771
3,19,15,3.021,35.905,596.216
3,19,16,1.460,35.807,354.529
3,19,17,4.340,33.952,102.157
3,20,7,2.404,27.291,175.831
3,20,8,3.013,29.165,413.208
3,20,9,2.233,30.571,624.342
3,20,10,2.014,31.817,777.629
3,20,11,1.942,33.066,938.738
3,20,12,1.880,34.160,953.781
3,20,13,1.344,35.291,710.586
3,20,14,1.977,36.112,598.709
3,20,15,1.967,36.503,519.651
3,20,16,3.967,35.697,321.681
3,20,17,5.098,33.678,114.460
3,21,7,0.880,26.846,153.872
3,21,8,1.766,28.544,402.937
3,21,9,1.181,30.243,630.370
3,21,10,1.434,31.841,823.798
3,21,11,1.448,33.059,763.466
3,21,12,1.206,34.125,598.702
3,21,13,1.569,34.716,689.998
3,21,14,1.592,35.356,500.562
3,21,15,1.545,36.002,554.054
3,21,16,2.568,36.044,339.070
3,21,17,2.522,35.660,114.959
3,22,7,0.912,25.960,180.289
3,22,8,1.584,27.718,382.281
3,22,9,2.059,29.154,621.199
3,22,10,2.253,30.759,743.642
3,22,11,2.338,32.096,920.901
3,22,12,2.077,33.282,916.177
3,22,13,2.156,34.067,708.020
3,22,14,2.801,34.482,580.981
3,22,15,3.354,34.804,544.769
3,22,16,3.716,34.646,354.549
3,22,17,4.060,34.047,112.585
3,23,7,0.512,25.351,158.493
3,23,8,1.225,26.950,373.524
3,23,9,1.047,28.406,465.431
3,23,10,0.793,30.361,898.654
3,23,11,0.873,32.030,984.960
3,23,12,1.550,33.255,1003.855
3,23,13,2.023,34.268,943.734
3,23,14,2.376,34.579,824.946
3,23,15,2.499,35.132,624.940
3,23,16,2.468,35.031,373.937
3,23,17,2.323,34.616,129.079
3,24,7,0.264,25.229,221.462
3,24,8,1.281,27.507,480.948
3,24,9,1.377,28.999,718.502
3,24,10,1.215,30.408,905.876
3,24,11,1.189,31.728,1013.963
3,24,12,1.930,32.951,1032.838
3,24,13,3.254,33.770,977.165
3,24,14,3.887,34.689,831.590
3,24,15,4.025,34.949,634.324
3,24,16,4.379,35.231,392.022
3,24,17,3.800,34.717,143.815
3,25,7,0.505,23.325,220.663
3,25,8,1.041,26.274,470.337
3,25,9,1.134,28.443,709.145
3,25,10,1.531,30.795,901.775
3,25,11,1.870,32.767,1008.631
3,25,12,2.905,34.334,1025.210
3,25,13,3.055,35.043,968.625
3,25,14,3.289,35.679,837.506
3,25,15,3.787,35.940,634.103
3,25,16,3.936,35.873,380.978
3,25,17,3.690,34.987,132.842
3,26,7,0.808,23.499,218.433
3,26,8,0.765,26.167,461.905
3,26,9,1.420,28.123,702.612
3,26,10,1.646,30.006,886.478
3,26,11,1.934,31.644,986.802
3,26,12,2.295,33.261,998.242
3,26,13,2.957,34.809,941.208
3,26,14,3.753,35.495,831.184
3,26,15,3.918,35.885,645.579
3,26,16,3.945,35.419,399.979
3,26,17,4.019,34.061,151.305
3,27,7,1.379,23.184,246.398
3,27,8,0.896,26.327,489.549
3,27,9,1.830,27.861,537.992
3,27,10,1.022,29.669,910.801
3,27,11,0.611,31.229,1032.830
3,27,12,1.133,32.332,1050.870
3,27,13,1.073,33.620,990.101
3,27,14,1.776,34.670,857.187
3,27,15,1.919,35.433,656.215
3,27,16,1.809,35.479,405.310
3,27,17,2.817,34.784,154.302
3,28,7,0.342,26.374,235.086
3,28,8,1.115,28.215,468.264
3,28,9,1.476,30.234,758.307
3,28,10,1.380,31.514,756.239
3,28,11,1.304,32.921,852.439
3,28,12,1.660,34.275,1088.428
3,28,13,1.532,34.822,723.613
3,28,14,0.888,35.454,582.657
3,28,15,2.521,35.641,485.287
3,28,16,1.900,35.586,333.149
3,28,17,3.029,34.745,103.436
3,29,7,0.960,25.746,195.227
3,29,8,0.992,28.348,487.979
3,29,9,1.706,30.096,660.715
3,29,10,0.965,31.299,504.273
3,29,11,1.585,32.803,924.541
3,29,12,1.766,34.278,998.335
3,29,13,2.649,35.156,928.257
3,29,14,2.651,36.147,800.492
3,29,15,3.150,36.409,595.374
3,29,16,3.031,36.315,381.606
3,29,17,3.092,35.531,120.440
3,30,7,0.885,26.739,249.476
3,30,8,0.878,29.216,488.738
3,30,9,1.068,30.657,522.431
3,30,10,0.963,32.201,858.179
3,30,11,1.502,33.069,741.559
3,30,12,1.881,34.490,840.003
3,30,13,2.300,35.493,916.574
3,30,14,2.391,35.824,573.740
3,30,15,2.327,36.676,662.871
3,30,16,2.477,36.831,399.077
3,30,17,3.028,36.410,148.408
3,31,7,1.590,27.182,237.966
3,31,8,1.893,28.149,361.748
3,31,9,1.458,30.133,480.879
3,31,10,1.719,31.774,822.433
3,31,11,1.854,33.434,1002.330
3,31,12,2.569,34.037,806.383
3,31,13,3.013,35.063,761.806
3,31,14,3.099,35.569,730.214
3,31,15,3.296,35.913,571.495
3,31,16,3.712,35.741,369.193
3,31,17,3.872,34.766,133.728
4,1,7,0.234,26.382,215.989
4,1,8,0.865,28.065,375.429
4,1,9,1.737,29.807,683.200
4,1,10,1.673,31.405,789.380
4,1,11,0.992,33.044,978.161
4,1,12,1.048,34.524,995.834
4,1,13,1.691,35.826,930.050
4,1,14,1.979,36.718,796.386
4,1,15,2.586,37.494,594.183
4,1,16,3.215,37.036,344.312
4,1,17,2.671,36.034,118.543
4,2,7,1.120,27.019,210.047
4,2,8,1.731,29.046,452.757
4,2,9,1.573,30.740,672.360
4,2,10,1.793,31.945,857.734
4,2,11,1.980,33.285,949.397
4,2,12,2.405,34.849,972.665
4,2,13,2.313,36.102,913.808
4,2,14,3.242,36.810,792.532
4,2,15,2.382,36.919,597.372
4,2,16,3.845,36.034,358.369
4,2,17,4.214,34.349,129.735
4,3,7,0.694,27.131,208.308
4,3,8,0.569,29.481,447.016
4,3,9,1.384,30.924,677.866
4,3,10,1.269,32.540,847.566
4,3,11,1.379,34.002,967.937
4,3,12,1.173,35.359,982.441
4,3,13,1.339,36.282,909.646
4,3,14,1.392,37.072,765.811
4,3,15,1.334,37.601,571.138
4,3,16,2.550,37.539,336.455
4,3,17,3.985,35.519,115.851
4,4,7,0.637,28.328,200.226
4,4,8,1.848,30.088,444.628
4,4,9,2.498,31.769,643.244
4,4,10,1.622,32.937,721.171
4,4,11,1.839,34.151,910.692
4,4,12,2.351,34.898,701.882
4,4,13,1.892,35.838,833.928
4,4,14,2.031,36.377,744.066
4,4,15,2.619,36.599,546.021
4,4,16,3.669,35.843,305.575
4,4,17,3.876,34.715,106.890
4,5,7,2.134,28.109,205.270
4,5,8,1.252,29.864,448.696
4,5,9,0.409,31.416,661.816
4,5,10,0.624,32.918,838.406
4,5,11,1.165,34.375,948.474
4,5,12,1.118,35.659,887.850
4,5,13,0.981,36.826,894.381
4,5,14,1.699,37.410,766.632
4,5,15,0.657,37.819,568.897
4,5,16,0.777,37.946,327.871
4,5,17,3.450,36.041,113.258
4,6,7,2.100,28.301,199.009
4,6,8,1.580,30.725,434.922
4,6,9,0.291,32.348,670.211
4,6,10,0.493,33.690,830.106
4,6,11,0.224,35.261,896.419
4,6,12,0.759,36.471,929.971
4,6,13,0.947,37.334,803.281
4,6,14,0.822,38.041,706.196
4,6,15,2.598,38.130,545.369
4,6,16,4.213,36.644,323.953
4,6,17,4.645,35.088,111.025
4,7,7,2.022,28.265,210.515
4,7,8,3.233,29.726,451.991
4,7,9,2.578,31.838,678.683
4,7,10,1.129,33.750,850.069
4,7,11,1.129,34.984,948.147
4,7,12,1.420,36.251,966.615
4,7,13,1.209,37.416,848.292
4,7,14,1.179,37.924,772.720
4,7,15,1.042,38.498,557.685
4,7,16,0.722,38.534,325.490
4,7,17,3.716,37.490,105.250
4,8,7,1.326,27.741,199.178
4,8,8,2.344,29.783,445.457
4,8,9,1.986,31.682,698.719
4,8,10,1.408,33.316,823.135
4,8,11,0.822,34.641,942.917
4,8,12,1.117,35.816,959.565
4,8,13,2.632,36.596,900.906
4,8,14,2.281,37.070,764.811
4,8,15,2.809,37.051,561.883
4,8,16,3.145,36.758,334.175
4,8,17,3.675,35.447,113.839
4,9,7,0.595,28.250,201.531
4,9,8,1.263,30.481,452.735
4,9,9,1.148,32.157,680.915
4,9,10,1.415,33.641,864.854
4,9,11,0.861,34.698,915.582
4,9,12,1.023,35.768,891.931
4,9,13,1.795,36.976,870.165
4,9,14,2.354,37.081,777.447
4,9,15,1.888,37.115,568.702
4,9,16,2.134,37.130,344.012
4,9,17,2.282,36.442,119.040
4,10,7,1.773,28.223,203.223
4,10,8,1.954,30.258,475.081
4,10,9,1.819,32.132,694.267
4,10,10,1.968,33.467,861.668
4,10,11,2.097,34.928,932.728
4,10,12,1.776,36.351,968.220
4,10,13,1.426,37.537,902.586
4,10,14,0.823,38.315,766.387
4,10,15,1.238,38.604,562.142
4,10,16,1.910,38.310,341.933
4,10,17,4.867,35.270,101.586
4,11,7,1.595,29.589,236.775
4,11,8,2.447,30.811,482.874
4,11,9,2.311,32.187,693.656
4,11,10,1.694,34.005,849.439
4,11,11,1.086,35.383,936.220
4,11,12,0.954,36.778,899.069
4,11,13,1.470,38.050,910.811
4,11,14,1.399,38.342,642.816
4,11,15,1.641,38.491,534.252
4,11,16,4.556,36.673,301.918
4,11,17,4.750,35.133,108.929
4,12,7,0.846,28.642,172.057
4,12,8,1.158,30.435,423.528
4,12,9,1.224,32.038,629.835
4,12,10,1.164,33.426,815.652
4,12,11,1.481,34.592,755.067
4,12,12,1.928,35.907,892.453
4,12,13,1.589,36.608,861.124
4,12,14,1.785,37.708,730.797
4,12,15,3.602,37.751,531.050
4,12,16,3.455,37.177,314.847
4,12,17,4.680,35.531,105.070
4,13,7,1.638,27.125,151.774
4,13,8,1.348,29.259,386.726
4,13,9,1.501,31.154,678.615
4,13,10,0.960,32.381,483.154
4,13,11,0.500,34.076,912.861
4,13,12,1.264,35.317,962.100
4,13,13,1.119,36.545,822.580
4,13,14,1.832,37.243,731.330
4,13,15,1.760,37.343,510.118
4,13,16,2.866,37.239,314.482
4,13,17,3.297,36.364,100.536
4,14,7,0.485,27.590,109.600
4,14,8,0.475,29.217,303.997
4,14,9,1.322,30.852,471.661
4,14,10,2.382,32.083,576.926
4,14,11,2.527,33.752,770.131
4,14,12,1.841,35.078,694.954
4,14,13,0.966,36.126,651.343
4,14,14,0.990,37.066,629.559
4,14,15,0.448,37.894,522.708
4,14,16,0.682,37.969,287.085
4,14,17,0.422,37.004,103.304
4,15,7,1.045,27.992,197.812
4,15,8,2.908,30.137,415.700
4,15,9,3.165,31.849,645.276
4,15,10,2.835,33.604,832.703
4,15,11,2.722,35.330,924.643
4,15,12,2.146,36.970,925.522
4,15,13,1.295,38.495,853.458
4,15,14,1.036,39.331,722.003
4,15,15,1.597,39.724,522.292
4,15,16,2.484,39.693,284.651
4,15,17,4.196,36.954,96.622
4,16,7,1.176,29.163,199.824
4,16,8,2.710,30.666,381.440
4,16,9,2.794,32.453,649.003
4,16,10,2.267,34.227,813.154
4,16,11,2.701,35.626,903.607
4,16,12,2.385,37.141,919.788
4,16,13,1.571,38.274,862.920
4,16,14,0.944,38.743,671.708
4,16,15,1.177,39.418,518.980
4,16,16,1.707,39.214,311.609
4,16,17,0.412,38.636,84.467
4,17,7,3.930,29.239,221.985
4,17,8,5.187,31.331,416.026
4,17,9,5.133,33.291,667.047
4,17,10,4.701,35.005,829.808
4,17,11,2.942,26.436,674.885
4,17,12,3.905,37.331,932.371
4,17,13,3.649,38.555,868.004
4,17,14,2.926,39.512,724.242
4,17,15,2.684,39.838,530.424
4,17,16,2.110,39.707,311.828
4,17,17,2.426,38.340,112.106
4,18,7,1.071,28.702,208.681
4,18,8,1.356,30.141,416.704
4,18,9,1.060,32.253,637.565
4,18,10,1.376,34.018,798.618
4,18,11,1.278,35.363,890.150
4,18,12,1.320,36.736,894.401
4,18,13,1.745,37.757,864.028
4,18,14,1.086,38.733,640.639
4,18,15,0.538,39.075,493.947
4,18,16,2.650,38.772,327.393
4,18,17,5.203,36.040,89.264
4,19,7,1.152,28.387,222.648
4,19,8,1.030,30.381,454.019
4,19,9,0.892,31.920,673.122
4,19,10,0.904,33.404,831.561
4,19,11,1.207,35.512,927.815
4,19,12,1.625,36.863,934.379
4,19,13,2.068,38.200,876.711
4,19,14,1.946,39.029,741.059
4,19,15,1.211,39.479,539.004
4,19,16,2.421,38.939,315.367
4,19,17,5.088,35.271,101.798
4,20,7,1.509,28.588,221.276
4,20,8,1.254,30.139,448.326
4,20,9,0.870,31.795,652.660
4,20,10,1.125,33.167,826.167
4,20,11,0.698,34.615,721.832
4,20,12,1.098,36.006,915.515
4,20,13,1.888,37.118,887.881
4,20,14,1.271,37.674,610.876
4,20,15,1.928,37.731,406.065
4,20,16,3.791,37.032,280.853
4,20,17,5.161,34.688,58.599
4,21,7,1.461,29.194,207.061
4,21,8,1.942,30.549,427.353
4,21,9,2.816,32.206,643.520
4,21,10,3.620,33.848,815.492
4,21,11,4.655,35.002,909.319
4,21,12,4.390,36.100,876.599
4,21,13,3.624,36.908,864.755
4,21,14,3.452,37.674,696.304
4,21,15,2.693,37.909,544.157
4,21,16,2.930,37.408,275.104
4,21,17,1.614,36.040,67.773
4,22,7,3.486,29.159,241.015
4,22,8,4.716,30.480,468.819
4,22,9,4.890,32.153,668.632
4,22,10,4.465,33.841,827.118
4,22,11,4.442,35.028,911.674
4,22,12,3.942,36.150,923.712
4,22,13,3.781,37.171,862.025
4,22,14,3.192,37.864,685.371
4,22,15,2.619,38.350,518.873
4,22,16,2.542,38.373,309.387
4,22,17,2.060,37.863,107.264
4,23,7,4.362,28.609,229.627
4,23,8,4.852,30.306,462.158
4,23,9,4.645,32.139,676.430
4,23,10,4.784,33.879,837.854
4,23,11,4.246,35.297,918.056
4,23,12,3.472,36.604,926.005
4,23,13,3.133,37.564,854.702
4,23,14,2.561,38.327,716.430
4,23,15,2.381,38.403,541.877
4,23,16,1.385,38.921,307.805
4,23,17,2.622,37.317,91.646
4,24,7,2.802,29.826,229.500
4,24,8,3.862,31.442,469.242
4,24,9,4.388,33.180,688.821
4,24,10,4.634,34.593,855.926
4,24,11,3.964,35.942,936.910
4,24,12,3.753,36.968,925.103
4,24,13,2.939,38.044,807.436
4,24,14,2.081,38.737,699.791
4,24,15,1.545,39.185,487.374
4,24,16,2.815,36.632,131.379
4,24,17,2.234,34.704,16.635
4,25,7,3.258,28.592,233.277
4,25,8,4.411,30.221,470.272
4,25,9,3.892,32.381,685.119
4,25,10,3.778,34.274,850.643
4,25,11,3.846,35.951,938.646
4,25,12,3.434,36.767,946.482
4,25,13,2.580,37.544,741.605
4,25,14,1.898,38.452,675.420
4,25,15,1.406,38.762,476.429
4,25,16,1.484,38.950,344.586
4,25,17,4.551,35.362,54.049
4,26,7,1.249,28.385,247.155
4,26,8,1.616,30.380,485.138
4,26,9,2.138,32.272,695.856
4,26,10,1.471,33.914,858.119
4,26,11,1.410,35.517,944.595
4,26,12,1.729,36.630,958.239
4,26,13,1.653,37.971,898.199
4,26,14,1.702,38.720,730.550
4,26,15,1.618,39.005,529.994
4,26,16,4.001,37.761,273.766
4,26,17,4.649,34.733,38.242
4,27,7,1.421,28.465,248.863
4,27,8,0.962,30.487,495.171
4,27,9,1.053,32.201,718.272
4,27,10,1.453,34.032,879.722
4,27,11,2.639,35.586,969.125
4,27,12,2.835,36.908,987.831
4,27,13,2.727,37.783,897.561
4,27,14,3.029,38.834,813.402
4,27,15,3.015,39.352,606.669
4,27,16,3.665,38.952,349.855
4,27,17,3.626,37.929,121.906
4,28,7,0.556,29.168,257.030
4,28,8,1.249,30.663,510.705
4,28,9,1.637,32.293,726.743
4,28,10,1.243,34.118,871.883
4,28,11,1.906,35.367,976.556
4,28,12,1.888,36.671,979.750
4,28,13,1.933,37.893,916.637
4,28,14,2.079,38.423,719.629
4,28,15,2.471,38.963,588.230
4,28,16,2.139,38.611,337.759
4,28,17,4.516,36.490,100.357
4,29,7,1.857,29.204,245.790
4,29,8,2.623,30.820,490.548
4,29,9,2.056,32.285,702.647
4,29,10,1.909,34.119,852.982
4,29,11,1.881,35.892,914.470
4,29,12,1.616,36.921,935.405
4,29,13,1.577,38.281,889.596
4,29,14,2.245,38.497,723.438
4,29,15,2.280,38.791,570.774
4,29,16,3.475,38.150,315.460
4,29,17,4.623,35.974,105.735
4,30,7,0.685,29.240,248.311
4,30,8,1.156,31.259,487.710
4,30,9,1.505,33.101,695.893
4,30,10,1.552,34.275,858.746
4,30,11,1.681,35.521,950.492
4,30,12,1.766,36.561,949.920
4,30,13,1.983,37.326,838.530
4,30,14,2.146,37.415,622.744
4,30,15,2.923,37.265,493.190
4,30,16,3.043,37.044,312.314
4,30,17,3.681,36.341,108.226
5,1,7,0.575,28.090,228.458
5,1,8,2.721,29.080,474.649
5,1,9,0.000,0.000,0.000
5,1,10,0.000,0.000,0.000
5,1,11,0.000,0.000,0.000
5,1,12,0.000,0.000,0.000
5,1,13,0.000,0.000,0.000
5,1,14,0.000,0.000,0.000
5,1,15,0.000,0.000,0.000
5,1,16,0.000,0.000,0.000
5,1,17,0.000,0.000,0.000
5,2,7,1.591,29.039,258.787
5,2,8,1.618,30.205,468.358
5,2,9,1.544,31.804,737.627
5,2,10,1.860,33.178,786.069
5,2,11,2.360,34.388,921.794
5,2,12,2.531,35.253,907.619
5,2,13,0.880,24.505,381.779
5,2,14,3.076,36.095,612.937
5,2,15,2.999,36.336,557.785
5,2,16,3.884,35.524,298.142
5,2,17,5.004,33.917,131.895
5,3,7,0.708,28.686,268.110
5,3,8,1.008,30.179,452.432
5,3,9,1.174,31.314,459.424
5,3,10,1.511,32.704,818.043
5,3,11,1.827,33.925,880.884
5,3,12,1.879,34.994,666.930
5,3,13,2.281,35.867,836.068
5,3,14,5.218,35.123,734.396
5,3,15,5.116,35.044,647.188
5,3,16,4.380,35.018,248.961
5,3,17,3.961,33.880,110.548
5,4,7,0.835,28.974,284.587
5,4,8,2.084,30.829,544.935
5,4,9,2.455,32.239,771.864
5,4,10,2.062,33.027,675.131
5,4,11,1.763,34.337,962.347
5,4,12,2.476,35.307,933.786
5,4,13,2.211,36.102,719.568
5,4,14,1.737,36.555,541.959
5,4,15,2.023,37.314,609.367
5,4,16,2.872,36.734,251.801
5,4,17,4.633,34.735,77.616
5,5,7,1.221,29.659,277.280
5,5,8,2.560,30.708,531.001
5,5,9,2.167,31.380,459.207
5,5,10,2.191,32.551,660.405
5,5,11,2.220,34.046,916.988
5,5,12,1.796,35.055,633.792
5,5,13,1.877,36.104,615.374
5,5,14,3.304,34.186,388.836
5,5,15,2.792,33.511,536.355
5,5,16,3.765,33.497,89.830
5,5,17,4.406,32.597,103.570
5,6,7,3.512,29.310,249.280
5,6,8,3.090,30.990,535.203
5,6,9,2.278,32.342,731.598
5,6,10,2.564,33.701,796.973
5,6,11,2.331,34.486,769.603
5,6,12,1.525,36.028,801.618
5,6,13,2.209,36.686,922.371
5,6,14,1.724,37.442,587.048
5,6,15,1.672,37.846,487.072
5,6,16,3.500,37.209,266.961
5,6,17,4.512,35.865,125.278
5,7,7,1.680,29.475,218.777
5,7,8,2.661,30.932,468.768
5,7,9,2.032,32.356,655.688
5,7,10,1.860,34.044,907.684
5,7,11,1.897,34.943,849.185
5,7,12,2.006,36.141,783.874
5,7,13,1.969,37.157,914.887
5,7,14,2.345,37.254,582.720
5,7,15,4.055,36.195,232.336
5,7,16,5.253,34.978,272.252
5,7,17,4.964,33.960,102.378
5,8,7,1.396,26.668,153.014
5,8,8,1.196,28.971,418.401
5,8,9,1.628,31.226,772.871
5,8,10,1.217,32.844,927.252
5,8,11,1.636,34.386,944.668
5,8,12,1.947,35.430,982.397
5,8,13,1.910,36.086,805.696
5,8,14,2.249,36.511,652.964
5,8,15,1.130,37.128,528.560
5,8,16,1.711,36.847,258.599
5,8,17,2.310,36.085,82.895
5,9,7,1.620,29.553,217.032
5,9,8,1.433,31.110,423.638
5,9,9,1.836,32.506,710.196
5,9,10,2.245,34.057,873.590
5,9,11,2.677,35.252,961.691
5,9,12,2.622,36.337,966.037
5,9,13,1.784,37.187,612.938
5,9,14,1.850,38.139,776.132
5,9,15,1.255,38.825,550.402
5,9,16,1.036,38.755,297.685
5,9,17,5.056,35.735,89.584
5,10,7,1.661,25.852,256.180
5,10,8,1.746,27.290,367.664
5,10,9,1.352,28.985,572.866
5,10,10,0.995,30.518,687.853
5,10,11,1.649,32.513,993.572
5,10,12,1.098,33.825,976.223
5,10,13,1.392,34.499,844.468
5,10,14,2.090,34.922,708.859
5,10,15,2.895,35.131,561.780
5,10,16,2.810,35.173,338.872
5,10,17,3.520,34.235,130.039
5,11,7,0.423,29.212,214.715
5,11,8,2.886,30.894,515.183
5,11,9,2.601,32.260,723.344
5,11,10,1.803,33.800,840.897
5,11,11,1.637,34.775,885.683
5,11,12,1.452,35.770,781.815
5,11,13,0.963,35.930,488.140
5,11,14,0.728,36.919,513.823
5,11,15,4.911,33.499,213.401
5,11,16,3.593,32.421,114.095
5,11,17,2.901,31.287,39.471
5,12,7,2.003,28.468,253.597
5,12,8,2.540,30.056,352.105
5,12,9,2.373,31.268,578.500
5,12,10,1.696,32.429,442.082
5,12,11,1.328,33.710,736.203
5,12,12,1.107,34.530,769.836
5,12,13,0.912,35.416,578.104
5,12,14,1.377,35.785,757.742
5,12,15,1.959,36.250,571.574
5,12,16,3.612,35.279,179.464
5,12,17,4.658,33.068,154.846
5,13,7,1.792,29.407,279.143
5,13,8,1.559,30.850,459.470
5,13,9,1.215,32.307,601.758
5,13,10,0.805,33.324,706.980
5,13,11,0.939,34.166,636.320
5,13,12,0.739,35.507,949.881
5,13,13,0.928,36.060,597.699
5,13,14,0.580,36.232,468.600
5,13,15,0.699,36.975,455.912
5,13,16,1.379,37.483,348.898
5,13,17,3.125,36.218,129.341
5,14,7,3.818,29.475,235.755
5,14,8,5.181,31.183,526.969
5,14,9,5.290,33.143,729.938
5,14,10,5.274,34.567,881.788
5,14,11,4.706,35.937,950.069
5,14,12,4.035,37.145,862.852
5,14,13,3.072,38.157,850.838
5,14,14,2.298,38.871,600.282
5,14,15,1.664,39.754,578.120
5,14,16,1.891,39.236,264.758
5,14,17,2.290,37.646,75.519
5,15,7,5.353,28.631,241.633
5,15,8,5.549,30.137,497.001
5,15,9,6.263,31.804,707.144
5,15,10,5.923,33.432,662.113
5,15,11,6.225,34.676,748.032
5,15,12,5.604,36.131,967.564
5,15,13,5.534,37.213,900.787
5,15,14,5.131,37.574,682.664
5,15,15,4.587,37.498,467.042
5,15,16,4.334,36.835,122.546
5,15,17,3.624,36.358,49.878
5,16,7,3.748,30.055,250.306
5,16,8,4.902,31.845,517.376
5,16,9,4.784,33.358,664.145
5,16,10,4.795,34.665,814.047
5,16,11,4.412,36.277,855.225
5,16,12,3.342,37.645,796.613
5,16,13,2.645,38.849,846.811
5,16,14,2.099,39.812,742.481
5,16,15,2.297,40.068,527.872
5,16,16,1.281,40.002,248.104
5,16,17,2.663,38.209,97.635
5,17,7,5.471,31.050,241.998
5,17,8,6.645,32.451,466.091
5,17,9,6.550,34.236,696.809
5,17,10,5.912,35.217,803.182
5,17,11,5.370,36.580,808.911
5,17,12,4.877,37.463,739.867
5,17,13,4.567,38.423,604.939
5,17,14,4.149,39.168,477.778
5,17,15,3.590,39.782,396.037
5,17,16,3.516,39.917,231.569
5,17,17,3.185,39.471,78.421
5,18,7,4.747,29.952,204.920
5,18,8,5.303,31.473,451.261
5,18,9,5.707,33.254,660.706
5,18,10,5.637,35.008,798.780
5,18,11,5.329,36.684,887.480
5,18,12,4.403,38.524,914.012
5,18,13,4.590,39.016,767.265
5,18,14,3.965,39.269,664.349
5,18,15,3.085,39.686,503.104
5,18,16,3.205,38.981,247.103
5,18,17,9.140,27.215,24.003
5,19,7,3.860,27.041,172.718
5,19,8,4.375,28.465,440.385
5,19,9,5.135,30.423,657.069
5,19,10,5.614,31.789,834.682
5,19,11,5.444,33.011,863.711
5,19,12,5.496,34.238,841.111
5,19,13,4.887,34.877,668.020
5,19,14,3.875,35.433,468.638
5,19,15,3.613,34.944,232.996
5,19,16,2.846,35.559,256.864
5,19,17,1.718,35.034,77.483
5,20,7,4.566,28.939,204.865
5,20,8,4.421,30.243,355.418
5,20,9,4.493,31.718,607.947
5,20,10,5.027,33.518,800.147
5,20,11,4.727,35.138,923.481
